date,hour,air_temp,dew_point_temp,sea_level_pressure,wind_dir,wind_speed,sky_coverage,precip_1hr,precip_6hr
2014-11-06,19,28,18,9968,30,20,-9999,-9999,-9999
2014-11-06,20,29,18,9963,20,20,-9999,-9999,-9999
2014-11-06,21,30,19,9957,10,30,-9999,-9999,-9999
2014-11-06,22,30,11,9951,10,20,-9999,-9999,-9999
2014-11-06,23,28,10,9941,20,10,-9999,-9999,-9999
2014-11-07,00,27,4,9933,30,20,8,-9999,0
2014-11-07,01,33,-1,9923,100,10,-9999,-9999,-9999
2014-11-07,02,29,2,9914,20,20,-9999,-9999,-9999
2014-11-07,03,31,12,9901,90,50,-9999,-9999,-9999
2014-11-07,04,32,7,9893,300,70,-9999,-9999,-9999
2014-11-07,05,28,8,9884,310,40,-9999,-9999,-9999
2014-11-07,06,24,10,9876,360,120,8,-9999,-9999
2014-11-07,07,23,9,9868,350,130,-9999,-9999,-9999
2014-11-07,08,22,11,9864,350,120,-9999,-9999,-9999
2014-11-07,09,20,9,9862,350,120,8,-9999,-9999
2014-11-07,10,18,8,9862,350,120,-9999,-9999,-9999
2014-11-07,11,16,7,9860,340,120,-9999,-9999,-9999
2014-11-07,12,14,5,9858,350,120,8,-9999,4
2014-11-07,13,11,1,9869,350,150,-9999,-9999,-9999
2014-11-07,14,4,-8,9875,350,140,-9999,-9999,-9999
2014-11-07,15,-2,-13,9882,360,160,9,-9999,-9999
2014-11-07,16,-7,-17,9888,350,160,-9999,-9999,-9999
2014-11-07,17,0,-19,9899,360,150,-9999,-9999,-9999
2014-11-07,18,-2,-20,9907,360,150,8,-9999,-9999
2014-11-07,19,-2,-15,9915,360,140,-9999,-9999,-9999
2014-11-07,20,3,-14,9919,360,140,-9999,-9999,-9999
2014-11-07,21,3,-18,9928,10,150,-9999,-9999,-9999
2014-11-07,22,-4,-18,9942,360,130,-9999,-9999,-9999
2014-11-07,23,-13,-30,9958,10,130,-9999,-9999,-9999
2014-11-08,00,-21,-38,9965,360,140,8,-9999,3
2014-11-08,01,-27,-46,9976,360,140,-9999,-9999,-9999
2014-11-08,02,-28,-57,9988,10,160,-9999,-9999,-9999
2014-11-08,03,-31,-63,9997,360,130,-9999,-9999,-9999
2014-11-08,04,-33,-65,10005,360,150,-9999,-9999,-9999
2014-11-08,05,-40,-66,10015,360,140,-9999,-9999,-9999
2014-11-08,06,-42,-79,10022,360,140,6,-9999,-9999
2014-11-08,07,-46,-83,10032,360,140,-9999,-9999,-9999
2014-11-08,08,-51,-89,10044,360,120,-9999,-9999,-9999
2014-11-08,09,-56,-95,10052,360,130,7,-9999,-9999
2014-11-08,10,-61,-97,10057,360,140,-9999,-9999,-9999
2014-11-08,11,-59,-99,10057,350,150,-9999,-9999,-9999
2014-11-08,12,-60,-101,10068,360,140,6,-9999,1
2014-11-08,13,-62,-103,10076,350,140,-9999,-9999,-9999
2014-11-08,14,-62,-101,10084,360,120,-9999,-9999,-9999
2014-11-08,15,-69,-96,10088,360,140,7,-9999,-9999
2014-11-08,16,-72,-96,10093,10,120,-9999,-9999,-9999
2014-11-08,17,-68,-106,10101,360,150,-9999,-9999,-9999
2014-11-08,18,-67,-106,10109,360,160,7,-9999,-9999
2014-11-08,19,-69,-117,10118,360,120,-9999,-9999,-9999
2014-11-08,20,-73,-100,10124,360,130,-9999,-9999,-9999
2014-11-08,21,-76,-97,10131,10,110,-9999,-9999,-9999
2014-11-08,22,-68,-115,10136,360,140,-9999,-9999,-9999
2014-11-08,23,-68,-126,10142,360,110,-9999,-9999,-9999
2014-11-09,00,-74,-101,10147,360,110,7,-9999,1
2014-11-09,01,-69,-106,10152,360,120,-9999,-9999,-9999
2014-11-09,02,-70,-110,10155,360,110,-9999,-9999,-9999
2014-11-09,03,-71,-112,10158,10,90,-9999,-9999,-9999
2014-11-09,04,-70,-108,10162,10,100,-9999,-9999,-9999
2014-11-09,05,-67,-127,10166,360,90,-9999,-9999,-9999
2014-11-09,06,-68,-135,10172,360,90,7,-9999,-9999
2014-11-09,07,-71,-108,10176,10,90,-9999,-9999,-9999
2014-11-09,08,-67,-135,10179,360,90,-9999,-9999,-9999
2014-11-09,09,-68,-133,10183,360,70,7,-9999,-9999
2014-11-09,10,-67,-118,10186,360,80,-9999,-9999,-9999
2014-11-09,11,-70,-111,10190,360,80,-9999,-9999,-9999
2014-11-09,12,-69,-123,10190,360,80,6,-9999,1
2014-11-09,13,-73,-118,10192,10,70,-9999,-9999,-9999
2014-11-09,14,-69,-126,10193,360,70,-9999,-9999,-9999
2014-11-09,15,-71,-134,10196,360,60,7,-9999,-9999
2014-11-09,16,-68,-127,10195,360,70,-9999,-9999,-9999
2014-11-09,17,-69,-129,10195,350,40,-9999,-9999,-9999
2014-11-09,18,-69,-128,10194,350,50,7,-9999,-9999
2014-11-09,19,-69,-121,10196,350,50,-9999,-9999,-9999
2014-11-09,20,-68,-129,10197,330,40,-9999,-9999,-9999
2014-11-09,21,-67,-125,10196,20,50,-9999,-9999,-9999
2014-11-09,22,-69,-130,10195,350,40,-9999,-9999,-9999
2014-11-09,23,-69,-121,10194,40,10,-9999,-9999,-9999
2014-11-10,00,-68,-130,10193,10,30,7,-9999,0
2014-11-10,01,-67,-127,10192,330,30,-9999,-9999,-9999
2014-11-10,02,-70,-109,10189,340,20,-9999,-9999,-9999
2014-11-10,03,-71,-107,10184,0,-9999,-9999,-9999,-9999
2014-11-10,04,-69,-117,10182,40,20,-9999,-9999,-9999
2014-11-10,05,-70,-111,10179,340,30,-9999,-9999,-9999
2014-11-10,06,-67,-113,10179,330,30,7,-9999,-9999
2014-11-10,07,-65,-105,10178,350,20,-9999,-9999,-9999
2014-11-10,08,-66,-103,10175,360,10,-9999,-9999,-9999
2014-11-10,09,-67,-107,10176,340,20,8,-9999,-9999
2014-11-10,10,-65,-113,10173,360,20,-9999,-9999,-9999
2014-11-10,11,-64,-119,10171,350,10,-9999,-9999,-9999
2014-11-10,12,-60,-103,10169,330,10,8,-9999,0
2014-11-10,13,-53,-103,10165,160,20,-9999,-9999,-9999
2014-11-10,14,-48,-101,10163,120,40,-9999,-9999,-9999
2014-11-10,15,-45,-97,10161,120,40,8,-9999,-9999
2014-11-10,16,-41,-94,10157,120,50,-9999,-9999,-9999
2014-11-10,17,-37,-88,10155,120,40,-9999,-9999,-9999
2014-11-10,18,-34,-81,10155,120,60,8,-9999,-9999
2014-11-10,19,-30,-69,10155,110,70,-9999,-9999,-9999
2014-11-10,20,-32,-71,10153,90,60,-9999,-9999,-9999
2014-11-10,21,-29,-66,10153,100,80,-9999,-9999,-9999
2014-11-10,22,-26,-63,10151,90,70,-9999,-9999,-9999
2014-11-10,23,-21,-56,10153,140,70,-9999,-9999,-9999
2014-11-11,00,-21,-55,10153,120,60,8,-9999,-1
2014-11-11,01,-18,-46,10153,120,80,-9999,-9999,-9999
2014-11-11,02,-15,-40,10152,130,80,-9999,-9999,-9999
2014-11-11,03,-13,-37,10151,120,90,-9999,-9999,-9999
2014-11-11,04,-10,-50,10149,130,80,-9999,-9999,-9999
2014-11-11,05,-6,-41,10149,130,90,-9999,-9999,-9999
2014-11-11,06,-3,-40,10150,130,80,8,-9999,-9999
2014-11-11,07,2,-46,10150,140,80,-9999,-9999,-9999
2014-11-11,08,5,-49,10152,150,80,-9999,-9999,-9999
2014-11-11,09,6,-43,10156,150,80,8,-9999,-9999
2014-11-11,10,8,-48,10158,150,90,-9999,-9999,-9999
2014-11-11,11,11,-49,10160,150,90,-9999,-9999,-9999
2014-11-11,12,11,-39,10164,160,80,8,-9999,-1
2014-11-11,13,7,-19,10165,140,90,-9999,-9999,-9999
2014-11-11,14,7,-19,10167,130,80,-9999,-9999,-9999
2014-11-11,15,17,-26,10165,140,80,8,-9999,-9999
2014-11-11,16,10,-10,10168,150,80,-9999,-9999,-9999
2014-11-11,17,22,-22,10166,150,90,-9999,-9999,-9999
2014-11-11,18,23,-22,10171,150,90,8,-9999,-9999
2014-11-11,19,24,-17,10175,150,90,-9999,-9999,-9999
2014-11-11,20,14,-1,10179,190,80,-9999,-9999,-9999
2014-11-11,21,15,0,10182,180,70,-9999,-9999,-9999
2014-11-11,22,12,-1,10186,170,70,-9999,-9999,-9999
2014-11-11,23,10,1,10187,130,80,-9999,-9999,-9999
2014-11-12,00,10,2,10185,130,80,8,-9999,5
2014-11-12,01,9,1,10184,120,90,-9999,-9999,-9999
2014-11-12,02,13,6,10181,150,90,-9999,-9999,-9999
2014-11-12,03,15,7,10180,170,100,-9999,-9999,-9999
2014-11-12,04,21,10,10181,180,110,-9999,-9999,-9999
2014-11-12,05,20,9,10185,170,100,-9999,-9999,-9999
2014-11-12,06,19,8,10187,180,110,8,-9999,-9999
2014-11-12,07,24,10,10189,190,120,-9999,-9999,-9999
2014-11-12,08,26,8,10194,190,120,-9999,-9999,-9999
2014-11-12,09,29,8,10198,200,110,8,-9999,-9999
2014-11-12,10,30,9,10203,190,110,-9999,-9999,-9999
2014-11-12,11,29,11,10209,200,70,-9999,-9999,-9999
2014-11-12,12,31,16,10211,200,50,7,-9999,30
2014-11-12,13,30,16,10214,220,30,-9999,-9999,-9999
2014-11-12,14,4,-7,10220,350,90,-9999,-9999,-9999
2014-11-12,15,-2,-10,10223,340,90,8,-9999,-9999
2014-11-12,16,-5,-15,10229,350,100,-9999,-9999,-9999
2014-11-12,17,-7,-18,10232,360,110,-9999,-9999,-9999
2014-11-12,18,-6,-21,10239,360,110,6,-9999,-9999
2014-11-12,19,-6,-19,10246,360,90,-9999,-9999,-9999
2014-11-12,20,-8,-20,10248,360,90,-9999,-9999,-9999
2014-11-12,21,-11,-26,10254,360,100,-9999,-9999,-9999
2014-11-12,22,-8,-25,10256,350,80,-9999,-9999,-9999
2014-11-12,23,-9,-27,10260,350,80,-9999,-9999,-9999
2014-11-13,00,-8,-26,10265,360,70,4,-9999,1
2014-11-13,01,-6,-26,10262,360,80,-9999,-9999,-9999
2014-11-13,02,0,-20,10264,360,50,-9999,-9999,-9999
2014-11-13,03,0,-19,10263,350,60,-9999,-9999,-9999
2014-11-13,04,-3,-23,10266,10,50,-9999,-9999,-9999
2014-11-13,05,-2,-23,10264,360,40,-9999,-9999,-9999
2014-11-13,06,-1,-25,10267,340,40,3,-9999,-9999
2014-11-13,07,4,-25,10265,320,50,-9999,-9999,-9999
2014-11-13,08,0,-25,10269,350,20,-9999,-9999,-9999
2014-11-13,09,0,-23,10270,240,30,6,-9999,-9999
2014-11-13,10,6,-20,10271,220,30,-9999,-9999,-9999
2014-11-13,11,11,-16,10273,360,20,-9999,-9999,-9999
2014-11-13,12,19,-4,10273,90,80,7,-9999,0
2014-11-13,13,20,-1,10272,70,60,-9999,-9999,-9999
2014-11-13,14,21,1,10271,80,70,-9999,-9999,-9999
2014-11-13,15,23,2,10270,80,70,7,-9999,-9999
2014-11-13,16,29,3,10267,70,70,-9999,-9999,-9999
2014-11-13,17,29,3,10270,80,80,-9999,-9999,-9999
2014-11-13,18,29,11,10273,80,90,8,-9999,-9999
2014-11-13,19,29,13,10275,80,90,-9999,-9999,-9999
2014-11-13,20,30,12,10274,80,90,-9999,-9999,-9999
2014-11-13,21,34,13,10276,80,90,-9999,-9999,-9999
2014-11-13,22,35,13,10276,70,60,-9999,-9999,-9999
2014-11-13,23,36,13,10276,80,70,-9999,-9999,-9999
2014-11-14,00,38,10,10279,90,80,8,-9999,0
2014-11-14,01,37,8,10277,90,70,-9999,-9999,-9999
2014-11-14,02,38,9,10275,100,70,-9999,-9999,-9999
2014-11-14,03,38,9,10274,100,80,-9999,-9999,-9999
2014-11-14,04,39,10,10272,90,80,-9999,-9999,-9999
2014-11-14,05,38,10,10271,90,70,-9999,-9999,-9999
2014-11-14,06,39,10,10272,90,70,8,-9999,-9999
2014-11-14,07,40,10,10271,100,80,-9999,-9999,-9999
2014-11-14,08,40,11,10269,90,70,-9999,-9999,-9999
2014-11-14,09,41,9,10271,80,70,8,-9999,-9999
2014-11-14,10,39,10,10268,90,80,-9999,-9999,-9999
2014-11-14,11,38,12,10270,100,70,-9999,-9999,-9999
2014-11-14,12,41,17,10265,90,80,8,-9999,0
2014-11-14,13,38,17,10260,90,60,-9999,-9999,-9999
2014-11-14,14,37,21,10256,100,60,-9999,-9999,-9999
2014-11-14,15,35,21,10253,90,30,8,-9999,-9999
2014-11-14,16,36,22,10253,110,50,-9999,-9999,-9999
2014-11-14,17,38,24,10252,110,40,-9999,-9999,-9999
2014-11-14,18,39,26,10249,100,60,8,-9999,-9999
2014-11-14,19,39,26,10248,100,40,-9999,-9999,-9999
2014-11-14,20,37,25,10246,130,30,-9999,-9999,-9999
2014-11-14,21,41,30,10243,220,30,-9999,-9999,-9999
2014-11-14,22,43,33,10241,210,40,-9999,-9999,-9999
2014-11-14,23,46,37,10239,210,40,-9999,-9999,-9999
2014-11-15,00,41,33,10236,190,20,8,-9999,2
2014-11-15,01,37,29,10232,200,10,-9999,-9999,-9999
2014-11-15,02,35,27,10229,210,20,-9999,-9999,-9999
2014-11-15,03,34,27,10227,200,30,-9999,-9999,-9999
2014-11-15,04,34,27,10224,200,30,-9999,-9999,-9999
2014-11-15,05,40,33,10223,200,40,-9999,-9999,-9999
2014-11-15,06,35,28,10226,210,20,8,-9999,-9999
2014-11-15,07,35,27,10226,180,30,-9999,-9999,-9999
2014-11-15,08,38,30,10225,200,40,-9999,-9999,-9999
2014-11-15,09,35,27,10225,200,40,6,-9999,-9999
2014-11-15,10,38,29,10227,200,50,-9999,-9999,-9999
2014-11-15,11,34,24,10226,200,40,-9999,-9999,-9999
2014-11-15,12,36,25,10223,200,40,8,-9999,0
2014-11-15,13,35,21,10225,210,40,-9999,-9999,-9999
2014-11-15,14,28,10,10224,210,30,-9999,-9999,-9999
2014-11-15,15,27,8,10223,200,30,5,-9999,-9999
2014-11-15,16,26,11,10224,210,40,-9999,-9999,-9999
2014-11-15,17,29,14,10227,210,30,-9999,-9999,-9999
2014-11-15,18,29,14,10231,200,40,8,-9999,-9999
2014-11-15,19,30,9,10232,210,40,-9999,-9999,-9999
2014-11-15,20,30,9,10231,200,30,-9999,-9999,-9999
2014-11-15,21,32,13,10230,190,50,-9999,-9999,-9999
2014-11-15,22,31,8,10228,170,50,-9999,-9999,-9999
2014-11-15,23,30,4,10227,170,50,-9999,-9999,-9999
2014-11-16,00,30,8,10227,170,50,8,-9999,0
2014-11-16,01,31,8,10225,170,50,-9999,-9999,-9999
2014-11-16,02,32,6,10221,170,60,-9999,-9999,-9999
2014-11-16,03,31,6,10217,170,40,-9999,-9999,-9999
2014-11-16,04,33,3,10216,160,50,-9999,-9999,-9999
2014-11-16,05,31,7,10214,160,50,-9999,-9999,-9999
2014-11-16,06,32,7,10212,170,50,8,-9999,-9999
2014-11-16,07,33,8,10209,160,50,-9999,-9999,-9999
2014-11-16,08,33,9,10207,160,50,-9999,-9999,-9999
2014-11-16,09,31,9,10205,170,40,8,-9999,-9999
2014-11-16,10,33,10,10202,170,40,-9999,-9999,-9999
2014-11-16,11,33,13,10200,160,40,-9999,-9999,-9999
2014-11-16,12,30,15,10195,200,30,8,-9999,0
2014-11-16,13,31,17,10190,200,30,-9999,-9999,-9999
2014-11-16,14,31,22,10186,180,20,-9999,-9999,-9999
2014-11-16,15,33,25,10181,190,20,9,-9999,-9999
2014-11-16,16,33,27,10175,190,40,-9999,-9999,-9999
2014-11-16,17,38,33,10172,190,40,-9999,-9999,-9999
2014-11-16,18,39,34,10167,180,20,8,-9999,-9999
2014-11-16,19,40,35,10165,200,30,-9999,-9999,-9999
2014-11-16,20,42,37,10161,200,50,-9999,-9999,-9999
2014-11-16,21,39,34,10157,200,40,-9999,-9999,-9999
2014-11-16,22,40,35,10152,200,40,-9999,-9999,-9999
2014-11-16,23,40,35,10147,200,50,-9999,-9999,-9999
2014-11-17,00,37,32,10141,200,50,8,-9999,3
2014-11-17,01,34,29,10138,190,50,-9999,-9999,-9999
2014-11-17,02,32,27,10134,190,40,-9999,-9999,-9999
2014-11-17,03,34,29,10128,210,30,-9999,-9999,-9999
2014-11-17,04,35,30,10120,200,20,-9999,-9999,-9999
2014-11-17,05,34,29,10114,180,20,-9999,-9999,-9999
2014-11-17,06,33,28,10108,210,30,8,-9999,-9999
2014-11-17,07,36,31,10103,210,40,-9999,-9999,-9999
2014-11-17,08,36,32,10098,190,50,-9999,-9999,-9999
2014-11-17,09,36,32,10096,200,50,8,-9999,-9999
2014-11-17,10,34,30,10091,190,40,-9999,-9999,-9999
2014-11-17,11,36,32,10085,190,50,-9999,-9999,-9999
2014-11-17,12,35,31,10079,190,50,9,-9999,20
2014-11-17,13,35,31,10077,210,50,-9999,-9999,-9999
2014-11-17,14,34,31,10079,210,40,-9999,-9999,-9999
2014-11-17,15,27,24,10080,220,70,7,-9999,-9999
2014-11-17,16,25,22,10082,210,20,-9999,-9999,-9999
2014-11-17,17,24,21,10085,210,20,-9999,-9999,-9999
2014-11-17,18,21,18,10088,40,30,8,-9999,-9999
2014-11-17,19,20,17,10091,10,20,-9999,-9999,-9999
2014-11-17,20,20,16,10097,30,10,-9999,-9999,-9999
2014-11-17,21,19,15,10101,70,10,-9999,-9999,-9999
2014-11-17,22,15,11,10106,20,20,-9999,-9999,-9999
2014-11-17,23,12,8,10111,20,30,-9999,-9999,-9999
2014-11-18,00,10,6,10117,360,10,2,-9999,0
2014-11-18,01,4,0,10119,310,10,-9999,-9999,-9999
2014-11-18,02,6,1,10123,230,20,-9999,-9999,-9999
2014-11-18,03,1,-5,10126,220,20,-9999,-9999,-9999
2014-11-18,04,2,-3,10126,30,10,-9999,-9999,-9999
2014-11-18,05,1,-4,10128,240,10,-9999,-9999,-9999
2014-11-18,06,14,9,10132,210,40,2,-9999,-9999
2014-11-18,07,14,9,10136,220,30,-9999,-9999,-9999
2014-11-18,08,14,10,10140,210,30,-9999,-9999,-9999
2014-11-18,09,14,10,10141,220,30,8,-9999,-9999
2014-11-18,10,17,13,10141,210,40,-9999,-9999,-9999
2014-11-18,11,22,18,10142,190,40,-9999,-9999,-9999
2014-11-18,12,22,18,10146,190,20,8,-9999,1
2014-11-18,13,23,19,10148,230,20,-9999,-9999,-9999
2014-11-18,14,28,25,10147,170,40,-9999,-9999,-9999
2014-11-18,15,31,28,10148,210,60,8,-9999,-9999
2014-11-18,16,30,27,10147,200,50,-9999,-9999,-9999
2014-11-18,17,30,27,10146,200,50,-9999,-9999,-9999
2014-11-18,18,27,24,10152,200,50,8,-9999,-9999
2014-11-18,19,25,22,10153,200,50,-9999,-9999,-9999
2014-11-18,20,22,19,10157,200,60,-9999,-9999,-9999
2014-11-18,21,21,18,10161,200,50,-9999,-9999,-9999
2014-11-18,22,23,20,10166,200,70,-9999,-9999,-9999
2014-11-18,23,24,21,10168,200,70,-9999,-9999,-9999
2014-11-19,00,23,20,10169,200,70,8,-9999,-1
2014-11-19,01,27,24,10173,190,50,-9999,-9999,-9999
2014-11-19,02,25,22,10174,200,70,-9999,-9999,-9999
2014-11-19,03,30,27,10175,210,60,-9999,-9999,-9999
2014-11-19,04,32,29,10176,210,70,-9999,-9999,-9999
2014-11-19,05,29,26,10184,210,60,-9999,-9999,-9999
2014-11-19,06,32,29,10183,200,70,8,-9999,-9999
2014-11-19,07,33,30,10187,190,60,-9999,-9999,-9999
2014-11-19,08,36,32,10191,200,70,-9999,-9999,-9999
2014-11-19,09,36,32,10193,210,60,8,-9999,-9999
2014-11-19,10,35,31,10199,190,60,-9999,-9999,-9999
2014-11-19,11,38,35,10201,190,60,-9999,-9999,-9999
2014-11-19,12,38,35,10204,200,80,8,-9999,1
2014-11-19,13,41,38,10207,210,60,-9999,-9999,-9999
2014-11-19,14,38,35,10205,200,50,-9999,-9999,-9999
2014-11-19,15,37,34,10205,180,40,8,-9999,-9999
2014-11-19,16,39,36,10203,200,30,-9999,-9999,-9999
2014-11-19,17,35,32,10201,140,30,-9999,-9999,-9999
2014-11-19,18,33,30,10196,170,20,9,-9999,-9999
2014-11-19,19,37,34,10190,200,70,-9999,-9999,-9999
2014-11-19,20,35,32,10184,190,80,-9999,-9999,-9999
2014-11-19,21,34,32,10176,200,80,-9999,-9999,-9999
2014-11-19,22,40,37,10171,200,80,-9999,-9999,-9999
2014-11-19,23,42,39,10168,200,80,-9999,-9999,-9999
2014-11-20,00,42,39,10163,200,90,9,-9999,20
2014-11-20,01,39,36,10157,200,90,-9999,-9999,-9999
2014-11-20,02,40,37,10153,200,80,-9999,-9999,-9999
2014-11-20,03,40,37,10147,200,80,-9999,-9999,-9999
2014-11-20,04,40,37,10141,200,70,-9999,-9999,-9999
2014-11-20,05,39,36,10134,200,80,-9999,-9999,-9999
2014-11-20,06,37,34,10129,200,90,9,-9999,-9999
2014-11-20,07,36,33,10128,200,90,-9999,-9999,-9999
2014-11-20,08,34,31,10127,260,70,-9999,-9999,-9999
2014-11-20,09,25,20,10130,210,40,7,-9999,-9999
2014-11-20,10,19,12,10132,220,40,-9999,-9999,-9999
2014-11-20,11,17,4,10139,250,80,-9999,-9999,-9999
2014-11-20,12,11,-5,10149,240,70,6,-9999,5
2014-11-20,13,10,-4,10152,230,70,-9999,-9999,-9999
2014-11-20,14,2,-9,10153,270,50,-9999,-9999,-9999
2014-11-20,15,0,-13,10155,270,50,7,-9999,-9999
2014-11-20,16,-1,-17,10158,290,50,-9999,-9999,-9999
2014-11-20,17,0,-16,10164,270,50,-9999,-9999,-9999
2014-11-20,18,6,-13,10169,250,50,5,-9999,-9999
2014-11-20,19,8,-11,10171,40,10,-9999,-9999,-9999
2014-11-20,20,5,-9,10172,90,20,-9999,-9999,-9999
2014-11-20,21,-3,-14,10176,30,10,-9999,-9999,-9999
2014-11-20,22,9,0,10178,190,30,-9999,-9999,-9999
2014-11-20,23,18,11,10181,200,50,-9999,-9999,-9999
2014-11-21,00,14,10,10180,190,50,9,-9999,0
2014-11-21,01,13,9,10179,220,30,-9999,-9999,-9999
2014-11-21,02,16,12,10177,210,50,-9999,-9999,-9999
2014-11-21,03,20,17,10175,210,40,-9999,-9999,-9999
2014-11-21,04,24,21,10172,200,50,-9999,-9999,-9999
2014-11-21,05,25,22,10174,210,60,-9999,-9999,-9999
2014-11-21,06,26,23,10174,190,30,9,-9999,-9999
2014-11-21,07,24,21,10175,190,20,-9999,-9999,-9999
2014-11-21,08,26,23,10175,210,20,-9999,-9999,-9999
2014-11-21,09,33,30,10177,200,20,8,-9999,-9999
2014-11-21,10,37,34,10172,200,60,-9999,-9999,-9999
2014-11-21,11,37,33,10169,200,50,-9999,-9999,-9999
2014-11-21,12,38,35,10168,200,40,9,-9999,10
2014-11-21,13,38,35,10165,200,40,-9999,-9999,-9999
2014-11-21,14,35,32,10167,190,70,-9999,-9999,-9999
2014-11-21,15,33,30,10167,200,90,8,-9999,-9999
2014-11-21,16,31,28,10167,200,70,-9999,-9999,-9999
2014-11-21,17,35,32,10168,200,70,-9999,-9999,-9999
2014-11-21,18,34,31,10170,200,70,8,-9999,-9999
2014-11-21,19,34,31,10172,210,70,-9999,-9999,-9999
2014-11-21,20,33,30,10175,210,60,-9999,-9999,-9999
2014-11-21,21,33,30,10180,200,70,-9999,-9999,-9999
2014-11-21,22,30,27,10184,190,50,-9999,-9999,-9999
2014-11-21,23,29,26,10185,190,70,-9999,-9999,-9999
2014-11-22,00,30,27,10185,200,60,8,-9999,1
2014-11-22,01,32,29,10182,210,70,-9999,-9999,-9999
2014-11-22,02,31,28,10185,200,100,-9999,-9999,-9999
2014-11-22,03,30,28,10189,200,60,-9999,-9999,-9999
2014-11-22,04,32,29,10190,190,40,-9999,-9999,-9999
2014-11-22,05,32,29,10192,170,50,-9999,-9999,-9999
2014-11-22,06,31,29,10193,190,70,9,-9999,-9999
2014-11-22,07,30,28,10197,200,60,-9999,-9999,-9999
2014-11-22,08,31,29,10201,200,60,-9999,-9999,-9999
2014-11-22,09,30,28,10201,190,70,8,-9999,-9999
2014-11-22,10,33,30,10204,200,70,-9999,-9999,-9999
2014-11-22,11,33,30,10203,190,70,-9999,-9999,-9999
2014-11-22,12,32,28,10205,180,50,8,-9999,-1
2014-11-22,13,33,27,10206,190,50,-9999,-9999,-9999
2014-11-22,14,31,25,10204,200,30,-9999,-9999,-9999
2014-11-22,15,31,26,10200,170,40,8,-9999,-9999
2014-11-22,16,35,30,10194,140,80,-9999,-9999,-9999
2014-11-22,17,35,30,10196,130,70,-9999,-9999,-9999
2014-11-22,18,33,28,10191,120,50,8,-9999,-9999
2014-11-22,19,35,29,10187,140,40,-9999,-9999,-9999
2014-11-22,20,35,24,10182,190,30,-9999,-9999,-9999
2014-11-22,21,38,28,10179,150,60,-9999,-9999,-9999
2014-11-22,22,36,28,10181,150,50,-9999,-9999,-9999
2014-11-22,23,37,30,10177,140,60,-9999,-9999,-9999
2014-11-23,00,38,31,10172,140,70,8,-9999,0
2014-11-23,01,34,28,10169,190,40,-9999,-9999,-9999
2014-11-23,02,36,30,10164,160,60,-9999,-9999,-9999
2014-11-23,03,37,31,10161,160,70,-9999,-9999,-9999
2014-11-23,04,36,30,10157,210,40,-9999,-9999,-9999
2014-11-23,05,37,31,10154,200,30,-9999,-9999,-9999
2014-11-23,06,34,28,10151,210,20,5,-9999,-9999
2014-11-23,07,34,28,10149,200,30,-9999,-9999,-9999
2014-11-23,08,39,32,10151,200,50,-9999,-9999,-9999
2014-11-23,09,36,28,10153,120,50,8,-9999,-9999
2014-11-23,10,39,31,10150,220,20,-9999,-9999,-9999
2014-11-23,11,42,34,10147,180,20,-9999,-9999,-9999
2014-11-23,12,38,29,10145,220,10,8,-9999,1
2014-11-23,13,39,30,10140,140,10,-9999,-9999,-9999
2014-11-23,14,39,31,10137,170,10,-9999,-9999,-9999
2014-11-23,15,37,30,10139,300,10,8,-9999,-9999
2014-11-23,16,35,29,10139,40,30,-9999,-9999,-9999
2014-11-23,17,35,28,10138,10,20,-9999,-9999,-9999
2014-11-23,18,36,28,10133,330,10,4,-9999,-9999
2014-11-23,19,27,18,10129,280,20,-9999,-9999,-9999
2014-11-23,20,21,11,10132,50,30,-9999,-9999,-9999
2014-11-23,21,15,6,10134,30,10,-9999,-9999,-9999
2014-11-23,22,33,26,10132,300,20,-9999,-9999,-9999
2014-11-23,23,35,28,10132,160,20,-9999,-9999,-9999
2014-11-24,00,31,24,10133,160,10,8,-9999,0
2014-11-24,01,32,25,10134,50,10,-9999,-9999,-9999
2014-11-24,02,37,30,10133,330,10,-9999,-9999,-9999
2014-11-24,03,38,31,10131,50,10,-9999,-9999,-9999
2014-11-24,04,29,22,10124,100,10,-9999,-9999,-9999
2014-11-24,05,25,20,10119,110,40,-9999,-9999,-9999
2014-11-24,06,26,21,10123,120,40,4,-9999,-9999
2014-11-24,07,28,23,10126,60,10,-9999,-9999,-9999
2014-11-24,08,29,24,10124,190,10,-9999,-9999,-9999
2014-11-24,09,26,22,10125,110,30,3,-9999,-9999
2014-11-24,10,28,24,10124,110,40,-9999,-9999,-9999
2014-11-24,11,31,27,10124,120,50,-9999,-9999,-9999
2014-11-24,12,33,27,10121,110,60,7,-9999,0
2014-11-24,13,33,23,10116,110,50,-9999,-9999,-9999
2014-11-24,14,35,22,10112,140,50,-9999,-9999,-9999
2014-11-24,15,33,18,10107,120,40,8,-9999,-9999
2014-11-24,16,36,20,10102,130,60,-9999,-9999,-9999
2014-11-24,17,36,18,10098,120,60,-9999,-9999,-9999
2014-11-24,18,37,19,10095,130,50,7,-9999,-9999
2014-11-24,19,37,20,10091,130,60,-9999,-9999,-9999
2014-11-24,20,37,16,10086,150,60,-9999,-9999,-9999
2014-11-24,21,36,19,10082,140,70,-9999,-9999,-9999
2014-11-24,22,39,13,10075,140,90,-9999,-9999,-9999
